uniqueID	sentence_distance	paragraph_distance	animacy	gm	prev_ref	chain_id	content	fineRefForm	six_ref_form	five_ref_form	four_ref_form	three_ref_form	two_ref_form	UPOS	argumentType	vntheta
wsj_1545_4_9_10	same_sent	same_par	other	subj-det	description	7625	their	p	p	p	p	p	p	PRON		
wsj_1545_5_11_1	diff_sent	same_par	other	np-subj	description	7624	The pact	defs	d	d	d	d	nonp	DET NOUN	ARG0	Agent
wsj_1547_1_6_5	first_mention	first_mention	other	np-obj	first_mention	7637	a peace plan	indefsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN	ARG1	cause
wsj_1547_1_69_7	first_mention	first_mention	human	np-subj	first_mention	7639	Aoun	l	n	n	n	n	nonp	PROPN	ARG0	Agent
wsj_1547_1_6_9	same_sent	same_par	other	np-obj	description	7637	it	p	p	p	p	p	p	PRON	ARG1	Theme
wsj_1547_2_78_1	first_mention	first_mention	other	subj-det	first_mention	7641	Lebanon 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1547_2_79_2	first_mention	first_mention	other	np-subj	first_mention	7642	Lebanon 's Parliament	defs	d	d	d	d	nonp	PROPN PART NOUN		
wsj_1547_2_6_8	diff_sent	different_par	other	np-obj	pronoun	7637	the power - sharing accord	defsmo	dsm	dm	dm	d	nonp	DET NOUN VERB NOUN PART	ARG1	
wsj_1547_2_78_14	same_sent	same_par	other	subj-det	name	7641	the country 's	defs	d	d	d	d	nonp	DET NOUN PART		actor1
wsj_1547_2_69_26	diff_sent	different_par	human	np-subj	name	7639	the Christian military leader	defsmo	dsm	dm	dm	d	nonp	DET ADJ ADJ NOUN		
wsj_1547_2_6_30	same_sent	same_par	other	np-subj	description	7637	the plan	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1547_3_6_21	diff_sent	same_par	other	np-subj	description	7637	The Arab League - sponsored pact , drafted * during three weeks of talks	defl	dlm	dm	dm	d	nonp	DET ADJ PROPN VERB NOUN VERB ADP NUM NOUN ADP NOUN ADP DET ADJ ADJ NOUN ADP PROPN VERB ADJ NOUN		destination agent
wsj_1547_3_78_33	diff_sent	same_par	other	np-obj	description	7641	Lebanon	prop	n	n	n	n	nonp	PROPN		
wsj_1547_3_79_48	diff_sent	same_par	other	np-obj	description	7642	the Parliament	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_4_70_21	diff_sent	first_mention	other	np-subj	first_mention	7640	The rejection by Aoun , who *T*-1 has demanded a total and immediate pull	defl	dlm	dm	dm	d	nonp	DET NOUN ADP PROPN PRON AUX VERB DET ADJ CCONJ ADJ NOUN NOUN ADP PROPN PART NUM NOUN VERB DET NOUN	ARG0	agent
wsj_1547_4_69_21	diff_sent	different_par	human	np-obj	description	7639	Aoun , who *T*-1 has demanded a total and immediate pull - out of Damascus	propmod	nm	nm	n	n	nonp	PROPN PRON AUX VERB DET ADJ CCONJ ADJ NOUN NOUN ADP PROPN PART NUM NOUN VERB DET NOUN		
wsj_1547_4_6_27	diff_sent	different_par	other	np-obj	description	7637	the agreement	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_6_5_1	first_mention	first_mention	human	np-subj	first_mention	7636	rescuers	indefs	d	d	d	d	nonp	NOUN	ARG0	agent
wsj_1547_6_5_3	same_sent	same_par	human	subj-det	description	7636	their	p	p	p	p	p	p	PRON		
wsj_1547_6_63_9	first_mention	first_mention	human	np-obj	first_mention	7638	a survivor	indefs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1547_6_80_19	first_mention	first_mention	other	np-subj	first_mention	7643	the San Francisco Bay area	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PROPN NOUN	ARG0	
wsj_1547_7_63_22	diff_sent	same_par	human	np-subj	description	7638	the 57 - year - old longshoreman who *T*-1 spent four days *PRO*-2	defl	dlm	dm	dm	d	nonp	DET NUM NOUN ADJ NOUN PRON VERB NUM NOUN VERB ADP NOUN AUX ADP	ARG1	
wsj_1547_8_80_12	diff_sent	same_par	other	np-obj	description	7643	the area , visited * Friday by Bush ,	defl	dlm	dm	dm	d	nonp	DET NOUN VERB PROPN ADP PROPN VERB SYM		
wsj_1547_8_98_9	first_mention	first_mention	other	np-obj	first_mention	7661	Friday	prop	n	n	n	n	nonp	PROPN	ARGM-TMP	
wsj_1547_8_81_11	first_mention	first_mention	human	np-obj	first_mention	7644	Bush	l	n	n	n	n	nonp	PROPN		
wsj_1547_9_98_22	diff_sent	different_par	other	np-obj	name	7661	Friday	prop	n	n	n	n	nonp	PROPN		
wsj_1547_10_82_2	first_mention	first_mention	other	np-subj	first_mention	7645	THE U.S. .	prop	n	n	n	n	nonp	DET PROPN AUX		
wsj_1547_11_82_22	diff_sent	different_par	other	np-subj	name	7645	the U.S.	prop	n	n	n	n	nonp	DET PROPN	ARG0	agent
wsj_1547_11_4_26	first_mention	first_mention	human	np-obj	first_mention	7633	foreign dictators	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARG1	recipient
wsj_1547_11_4_33	same_sent	same_par	human	subj-det	description	7633	their	p	p	p	p	p	p	PRON		
wsj_1547_12_3_4	first_mention	first_mention	other	np-obj	first_mention	7631	the policy	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_12_81_9	diff_sent	different_par	human	np-subj	name	7644	Bush	l	n	n	n	n	nonp	PROPN	ARG0	agent
wsj_1547_12_3_11	same_sent	same_par	other	np-obj	description	7631	it	p	p	p	p	p	p	PRON	ARG1	topic
wsj_1547_12_6_22	diff_sent	different_par	other	np-obj	description	7637	the plan	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1547_13_81_0	diff_sent	different_par	human	np-subj	name	7644	Bush	l	n	n	n	n	nonp	PROPN	ARG0	
wsj_1547_13_96_4	diff_sent	first_mention	other	np-subj	first_mention	7659	the requirement	defs	d	d	d	d	nonp	DET NOUN	ARG0	cause
wsj_1547_14_95_3	first_mention	first_mention	other	subj-det	first_mention	7658	The shuttle Atlantis 's	prop	n	n	n	n	nonp	DET NOUN PROPN PART		
wsj_1547_14_48_4	first_mention	first_mention	human	np-subj	first_mention	7635	The shuttle Atlantis 's crew	defs	d	d	d	d	nonp	DET NOUN PROPN PART NOUN		
wsj_1547_15_48_14	diff_sent	same_par	human	np-subj	description	7635	The five astronauts , who *T*-1 stowed gear and tested the spacecraft 's	defl	dlm	dm	dm	d	nonp	DET NUM NOUN PRON VERB NOUN CCONJ VERB DET NOUN PART NOUN VERB PRON	ARG0	agent
wsj_1547_15_95_12	diff_sent	same_par	other	subj-det	name	7658	the spacecraft 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_1547_15_48_17	same_sent	same_par	human	np-subj	description	7635	they	p	p	p	p	p	p	PRON	ARG1	
wsj_1547_16_94_0	first_mention	first_mention	other	np-subj	first_mention	7657	Commonwealth	prop	n	n	n	n	nonp	ADJ		
wsj_1547_17_94_4	diff_sent	same_par	other	np-subj	name	7657	The 49 - nation organization	defsmo	dsm	dm	dm	d	nonp	DET NUM NOUN NOUN NOUN		
wsj_1547_19_93_2	first_mention	first_mention	other	subj-det	first_mention	7656	East Germany 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1547_20_93_15	diff_sent	same_par	other	np-obj	name	7656	the country	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_22_92_1	first_mention	first_mention	other	np-subj	first_mention	7655	The Senate	defs	d	d	d	d	nonp	DET PROPN	ARG0	
wsj_1547_22_40_8	first_mention	first_mention	human	np-obj	first_mention	7634	federal Judge Alcee Hastings of Miami	flmod	nm	nm	n	n	nonp	ADJ NOUN ADP NOUN ADP PROPN	ARG1	
wsj_1547_22_40_16	same_sent	same_par	human	np-obj	name	7634	him	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1547_23_92_1	diff_sent	same_par	other	np-subj	description	7655	The chamber	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_23_98_6	diff_sent	different_par	other	np-obj	name	7661	Friday	prop	n	n	n	n	nonp	PROPN	ARGM-TMP	
wsj_1547_23_40_11	diff_sent	same_par	human	np-obj	pronoun	7634	the judge	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1547_24_2_8	first_mention	first_mention	human	np-subj	first_mention	7628	a U.S. official	indefsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN		
wsj_1547_24_2_20	same_sent	same_par	human	np-obj	description	7628	him	p	p	p	p	p	p	PRON	ARG1	source
wsj_1547_25_1_1	first_mention	first_mention	human	np-subj	first_mention	7626	Rep. Garcia	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_1547_25_89_4	first_mention	first_mention	human	np-subj	first_mention	7652	Rep. Garcia and his wife	defsmo	dsm	dm	dm	d	nonp	PROPN PROPN CCONJ PRON NOUN		
wsj_1547_25_1_3	same_sent	same_par	human	subj-det	name	7626	his	p	p	p	p	p	p	PRON		
wsj_1547_25_37_16	first_mention	first_mention	human	np-obj	first_mention	7632	a federal jury in New York	indefsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN ADP PROPN PROPN		
wsj_1547_25_90_16	first_mention	first_mention	other	np-obj	first_mention	7653	New York	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1547_25_91_25	first_mention	first_mention	human	np-obj	first_mention	7654	Wedtech Corp.	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1547_25_1_35	same_sent	same_par	human	np-obj	pronoun	7626	the New York Democrat	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PROPN		
wsj_1547_25_90_34	same_sent	same_par	other	np-obj	name	7653	New York	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1547_26_37_1	diff_sent	same_par	human	np-subj	description	7632	The jury	defs	d	d	d	d	nonp	DET NOUN	ARG0	
wsj_1547_26_89_4	diff_sent	same_par	human	np-obj	description	7652	them	p	p	p	p	p	p	PRON	ARG1	
wsj_1547_26_91_25	diff_sent	same_par	human	np-obj	name	7654	the defunct defense contractor	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN NOUN		
wsj_1547_27_87_2	first_mention	first_mention	other	np-obj	first_mention	7650	Honduras	prop	n	n	n	n	nonp	PROPN		
wsj_1547_27_99_11	first_mention	first_mention	other	subj-det	first_mention	7662	Saturday 's	prop	n	n	n	n	nonp	PROPN PART	ARGM-TMP	
wsj_1547_27_26_16	first_mention	first_mention	other	np-obj	first_mention	7630	a Honduran jetliner	indefsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN		
wsj_1547_28_26_13	diff_sent	same_par	other	np-subj	description	7630	The Boeing 727 , en route to Honduras from Costa Rica via Nicaragua ,	defl	dlm	dm	dm	d	nonp	DET NOUN NUM NUM NOUN ADP PROPN ADP PROPN PROPN ADP PROPN VERB ADP	ARG1	theme
wsj_1547_28_87_7	diff_sent	same_par	other	np-obj	name	7650	Honduras	prop	n	n	n	n	nonp	PROPN		
wsj_1547_28_86_12	first_mention	first_mention	other	np-obj	first_mention	7649	Nicaragua	prop	n	n	n	n	nonp	PROPN		
wsj_1547_28_88_19	first_mention	first_mention	other	np-obj	first_mention	7651	Tegucigalpa	prop	n	n	n	n	nonp	PROPN		
wsj_1547_28_26_21	same_sent	same_par	other	np-subj	description	7630	it	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1547_28_88_25	same_sent	same_par	other	subj-det	name	7651	the capital 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_1547_29_82_1	diff_sent	different_par	other	np-subj	name	7645	The U.S.	prop	n	n	n	n	nonp	DET PROPN		
wsj_1547_29_22_13	first_mention	first_mention	human	np-obj	first_mention	7629	Prime Minister Shamir	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN		
wsj_1547_30_22_19	diff_sent	same_par	human	np-subj	name	7629	Shamir	l	n	n	n	n	nonp	PROPN	ARG0	
wsj_1547_31_86_1	diff_sent	different_par	other	subj-det	name	7649	Nicaragua 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1547_31_85_10	first_mention	first_mention	human	np-obj	first_mention	7648	Contra rebels	indefsmo	dsm	dm	dm	d	nonp	PROPN NOUN		
wsj_1547_31_84_15	first_mention	first_mention	human	np-obj	first_mention	7647	troops	indefs	d	d	d	d	nonp	NOUN	ARG1	Theme
wsj_1547_31_84_25	same_sent	same_par	human	np-obj	description	7647	the soldiers	defs	d	d	d	d	nonp	DET NOUN		
wsj_1547_32_97_1	diff_sent	first_mention	other	np-subj	first_mention	7660	The incident	defs	d	d	d	d	nonp	DET NOUN	ARG1	Theme
wsj_1547_32_99_3	diff_sent	different_par	other	np-obj	name	7662	Saturday	prop	n	n	n	n	nonp	PROPN		
wsj_1547_33_85_8	diff_sent	same_par	human	np-obj	description	7648	the U.S. - backed insurgents	defsmo	dsm	dm	dm	d	nonp	DET PROPN VERB NOUN VERB		
wsj_1547_34_16_30	first_mention	first_mention	other	np-obj	first_mention	7627	a molecule that *T*-1 may hold potential as a treatment for disruptions of	indefl	dlm	dm	dm	d	nonp	DET NOUN PRON AUX VERB ADJ ADP DET NOUN ADP NOUN ADP DET ADJ NOUN VERB ADP ADJ NOUN NOUN ADP NOUN CCONJ NOUN		
wsj_1547_35_16_1	diff_sent	same_par	other	np-subj	description	7627	The molecule	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1547_36_99_18	diff_sent	different_par	other	np-obj	name	7662	Saturday	prop	n	n	n	n	nonp	PROPN	ARGM-TMP	
wsj_1549_1_28_2	first_mention	first_mention	other	np-obj	first_mention	7668	East Germany	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_1_28_21	same_sent	same_par	other	np-subj	name	7668	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_1_28_26	same_sent	same_par	other	subj-det	pronoun	7668	their	p	p	p	p	p	p	PRON		
wsj_1549_1_27_30	first_mention	first_mention	human	np-obj	first_mention	7667	their new leader Egon Krenz	flmod	nm	nm	n	n	nonp	PRON ADJ NOUN PROPN PROPN		
wsj_1549_2_27_1	diff_sent	same_par	human	np-subj	name	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG1	
wsj_1549_2_27_18	same_sent	same_par	human	np-obj	name	7667	him	p	p	p	p	p	p	PRON		
wsj_1549_4_27_2	diff_sent	different_par	human	np-obj	pronoun	7667	Krenz	l	n	n	n	n	nonp	PROPN		
wsj_1549_5_27_1	diff_sent	same_par	human	np-subj	name	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG1	theme
wsj_1549_5_27_18	same_sent	same_par	human	np-subj	name	7667	he	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_5_27_29	same_sent	same_par	human	np-subj	pronoun	7667	the 52 - year - old Politburo member	defsmo	dsm	dm	dm	d	nonp	DET NUM NOUN ADJ NOUN NOUN AUX VERB		
wsj_1549_5_41_28	first_mention	first_mention	other	np-obj	first_mention	7680	Politburo	prop	n	n	n	n	nonp	NOUN		
wsj_1549_5_30_33	first_mention	first_mention	other	np-obj	first_mention	7669	last week	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARGM-TMP	
wsj_1549_5_31_39	first_mention	first_mention	human	np-obj	first_mention	7670	Erich Honecker	fl	n	n	n	n	nonp	PROPN PROPN	ARG1	
wsj_1549_6_27_1	diff_sent	same_par	human	np-subj	description	7667	he	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1549_7_28_4	diff_sent	different_par	other	subj-det	pronoun	7668	East Germany 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1549_7_27_10	diff_sent	different_par	human	np-subj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN		actor1 agent
wsj_1549_7_33_16	first_mention	first_mention	human	np-obj	first_mention	7672	Soviet leader Mikhail Gorbachev	flmod	nm	nm	n	n	nonp	PROPN NOUN PROPN PROPN		
wsj_1549_7_28_26	same_sent	same_par	other	np-subj	name	7668	East Germany	prop	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1549_8_30_2	diff_sent	different_par	other	np-obj	description	7669	last week	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARGM-TMP	
wsj_1549_8_27_5	diff_sent	same_par	human	np-subj	name	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	
wsj_1549_8_28_11	diff_sent	same_par	other	subj-det	name	7668	East Germany 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1549_9_27_6	diff_sent	same_par	human	np-subj	name	7667	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_9_55_8	first_mention	first_mention	other	np-obj	first_mention	7694	office	defs	d	d	d	d	nonp	NOUN	ARG1	theme
wsj_1549_11_35_1	diff_sent	first_mention	other	np-subj	first_mention	7674	It	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_11_36_18	first_mention	first_mention	human	np-subj	first_mention	7675	a 43 - year - old East German shopkeeper	indefl	dlm	dm	dm	d	nonp	DET NUM NOUN ADJ PROPN ADJ NOUN	ARG0	agent
wsj_1549_14_57_31	first_mention	first_mention	human	np-obj	first_mention	7696	East Germans , who *T*-1 have taken to the streets by the thousands in	indefl	dlm	dm	dm	d	nonp	PROPN PROPN PRON AUX VERB ADP DET NOUN ADP DET NOUN ADP ADJ NOUN PART VERB ADJ NOUN VERB ADV		
wsj_1549_14_57_36	same_sent	same_par	human	np-subj	description	7696	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_14_57_39	same_sent	same_par	human	np-subj	pronoun	7696	they	p	p	p	p	p	p	PRON	ARG0	Experiencer
wsj_1549_14_27_43	diff_sent	different_par	human	np-obj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG1	Cause
wsj_1549_15_37_1	diff_sent	first_mention	other	np-subj	first_mention	7676	that	distp	p	p	p	p	p	PRON	ARG1	
wsj_1549_16_27_1	diff_sent	different_par	human	np-subj	name	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_16_27_9	same_sent	same_par	human	subj-det	name	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_16_31_13	diff_sent	different_par	human	np-obj	name	7670	his mentor , Mr. Honecker	defsmo	dsm	dm	dm	d	nonp	PRON NOUN PROPN PROPN CCONJ		
wsj_1549_17_27_4	diff_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG1	patient
wsj_1549_17_55_8	diff_sent	different_par	other	np-obj	description	7694	the job	defs	d	d	d	d	nonp	DET NOUN		
wsj_1549_17_39_21	same_sent	first_mention	human	np-subj	first_mention	7678	Rainer Eppelmann , a Protestant pastor in East Berlin	flmod	nm	nm	n	n	nonp	PROPN PROPN DET ADJ NOUN ADP PROPN PROPN	ARG0	agent
wsj_1549_17_40_21	first_mention	first_mention	other	np-obj	first_mention	7679	East Berlin	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_18_27_7	diff_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG0	theme1
wsj_1549_19_27_2	diff_sent	different_par	human	np-subj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_19_28_9	diff_sent	different_par	other	subj-det	name	7668	East Germany 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1549_19_27_19	same_sent	same_par	human	subj-det	name	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_19_27_24	same_sent	same_par	human	np-obj	pronoun	7667	him	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1549_19_27_27	same_sent	same_par	human	subj-det	pronoun	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_20_31_13	diff_sent	different_par	human	np-obj	description	7670	Mr. Honecker , who *T*-1 tended *-2 to lecture people about socialist	flmod	nm	nm	n	n	nonp	PROPN PROPN PRON VERB PART VERB NOUN ADP NOUN NOUN PROPN		
wsj_1549_20_27_16	diff_sent	same_par	human	np-subj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	Experiencer
wsj_1549_21_27_4	diff_sent	different_par	human	subj-det	name	7667	his	p	p	p	p	p	p	PRON	ARG0	
wsj_1549_21_55_8	diff_sent	different_par	other	np-obj	description	7694	leader	defs	d	d	d	d	nonp	NOUN		
wsj_1549_21_33_30	diff_sent	different_par	human	np-obj	name	7672	Gorbachev	l	n	n	n	n	nonp	PROPN		
wsj_1549_22_27_0	diff_sent	same_par	human	np-subj	pronoun	7667	He	p	p	p	p	p	p	PRON		
wsj_1549_23_27_4	diff_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_23_20_7	first_mention	first_mention	human	np-obj	first_mention	7666	a worker	indefs	d	d	d	d	nonp	DET NOUN	ARG2	recipient
wsj_1549_23_20_9	same_sent	same_par	human	np-subj	description	7666	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_23_28_17	diff_sent	different_par	other	np-obj	name	7668	the country	defs	d	d	d	d	nonp	DET NOUN	ARG1	location
wsj_1549_24_20_2	diff_sent	same_par	human	subj-det	pronoun	7666	The worker 's	defs	d	d	d	d	nonp	DET NOUN PART	ARG0	agent
wsj_1549_25_28_6	diff_sent	same_par	other	np-subj	description	7668	the government	defs	d	d	d	d	nonp	DET NOUN	ARG0	
wsj_1549_27_43_11	first_mention	first_mention	human	np-obj	first_mention	7682	a group of visiting U.S. congressmen	indefl	dlm	dm	dm	d	nonp	DET NOUN SCONJ VERB PROPN PROPN	ARG1	experiencer
wsj_1549_28_44_24	first_mention	first_mention	human	np-subj	first_mention	7683	one congressional aide who *T*-1 attended the two - hour meeting	indefl	dlm	dm	dm	d	nonp	NUM ADJ NOUN PRON VERB DET NUM NOUN NOUN PROPN	ARG0	agent
wsj_1549_28_27_27	diff_sent	different_par	human	np-subj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1549_29_44_16	diff_sent	same_par	human	np-subj	description	7683	Rep. Ronnie Flippo -LRB- D. , Ala. -RRB- , one of the members of the	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN PROPN PROPN NOUN NUM ADP DET NOUN ADP DET NOUN VERB PRON AUX ADV	ARG0	agent
wsj_1549_29_43_15	diff_sent	same_par	human	np-obj	description	7682	the delegation	defs	d	d	d	d	nonp	DET NOUN		
wsj_1549_29_44_19	same_sent	same_par	human	np-subj	name	7683	he	p	p	p	p	p	p	PRON		
wsj_1549_29_27_27	diff_sent	same_par	human	subj-det	name	7667	Mr. Krenz 's	titl	n	n	n	n	nonp	PROPN PROPN PART	ARG0	agent
wsj_1549_29_28_32	diff_sent	different_par	other	np-subj	description	7668	East Germany	prop	n	n	n	n	nonp	PROPN PROPN	ARG0	experiencer
wsj_1549_30_27_1	diff_sent	different_par	human	np-subj	name	7667	He	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_31_27_7	diff_sent	different_par	human	np-obj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_32_46_16	first_mention	first_mention	other	np-obj	first_mention	7685	Poland	prop	n	n	n	n	nonp	PROPN		
wsj_1549_32_27_18	diff_sent	same_par	human	np-subj	name	7667	he	p	p	p	p	p	p	PRON	ARG0	Agent
wsj_1549_32_27_21	same_sent	same_par	human	subj-det	pronoun	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_33_27_0	diff_sent	same_par	human	np-subj	pronoun	7667	He	p	p	p	p	p	p	PRON		theme NA
wsj_1549_33_27_10	same_sent	same_par	human	subj-det	pronoun	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_33_31_14	diff_sent	different_par	human	np-obj	name	7670	his patron , Mr. Honecker	flmod	nm	nm	n	n	nonp	PRON NOUN PROPN PROPN CCONJ		
wsj_1549_34_17_14	first_mention	first_mention	human	np-subj	first_mention	7665	Barbara Donovan , an expert on East Germany at Radio Free Europe in Munich	flmod	nm	nm	n	n	nonp	PROPN PROPN DET NOUN ADP PROPN PROPN ADP PROPN PROPN PROPN ADP PROPN VERB PROPN	ARG0	agent
wsj_1549_34_28_7	diff_sent	different_par	other	np-obj	name	7668	East Germany	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_34_27_18	diff_sent	different_par	human	np-subj	pronoun	7667	Mr. Krenz	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	Agent
wsj_1549_34_17_26	same_sent	same_par	human	np-subj	name	7665	she	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_34_27_29	same_sent	same_par	human	np-subj	name	7667	he	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_35_27_2	diff_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_35_17_6	diff_sent	same_par	human	np-subj	pronoun	7665	she	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1549_35_27_11	same_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1549_35_41_27	diff_sent	different_par	other	np-obj	name	7680	the Communist Party 's ruling Politburo	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PART VERB PROPN		
wsj_1549_36_27_8	diff_sent	different_par	human	np-subj	pronoun	7667	the new East German leader	defsmo	dsm	dm	dm	d	nonp	DET ADJ PROPN ADJ NOUN	ARG1	theme
wsj_1549_36_27_16	same_sent	same_par	human	subj-det	description	7667	his	p	p	p	p	p	p	PRON		
wsj_1549_36_28_18	diff_sent	different_par	other	subj-det	name	7668	his government 's	defs	d	d	d	d	nonp	PRON NOUN PART		
wsj_1549_37_46_17	diff_sent	different_par	other	np-obj	name	7685	Poland	prop	n	n	n	n	nonp	PROPN		
wsj_1549_37_28_24	diff_sent	same_par	other	np-obj	description	7668	the country	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_1549_37_28_26	same_sent	same_par	other	subj-det	description	7668	its	p	p	p	p	p	p	PRON		
wsj_1549_38_27_1	diff_sent	different_par	human	np-subj	pronoun	7667	He	p	p	p	p	p	p	PRON	ARG0	theme1
wsj_1549_38_48_19	first_mention	first_mention	human	np-subj	first_mention	7687	a Western diplomat based * in East Berlin	indefl	dlm	dm	dm	d	nonp	DET ADJ NOUN VERB ADP PROPN PROPN	ARG0	agent
wsj_1549_38_40_19	diff_sent	different_par	other	np-obj	name	7679	East Berlin	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1549_39_27_3	diff_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG1	
wsj_1549_39_27_9	same_sent	same_par	human	np-subj	pronoun	7667	he	p	p	p	p	p	p	PRON	ARG0	theme1
